date,timestamp,minimum spectral radiance at 3.9 µm,maximum spectral radiance at 3.9 µm,mean spectral radiance at 3.9 µm
28/08/2015 16:45,1.44078E+12,0.153981,0.762636,0.288101
28/08/2015 17:00,1.44078E+12,0.153981,0.80594,0.295439
28/08/2015 17:15,1.44078E+12,0.141952,0.82278,0.31276
28/08/2015 17:30,1.44078E+12,0.132329,0.892547,0.318053
28/08/2015 17:45,1.44078E+12,0.141952,0.854055,0.31685
28/08/2015 18:00,1.44078E+12,0.13714,0.938256,0.310595
28/08/2015 18:15,1.44079E+12,0.144357,0.798723,0.300491
28/08/2015 18:30,1.44079E+12,0.149169,0.817969,0.312279
28/08/2015 18:45,1.44079E+12,0.113083,0.810751,0.321782
28/08/2015 19:00,1.44079E+12,0.129923,0.784288,0.321541
28/08/2015 19:15,1.44079E+12,0.127517,0.801128,0.309633
28/08/2015 19:30,1.44079E+12,0.161198,0.82278,0.323707
28/08/2015 19:45,1.44079E+12,0.158792,0.724144,0.293875
28/08/2015 20:00,1.44079E+12,0.153981,0.661595,0.283651
28/08/2015 20:15,1.44079E+12,0.13714,0.909387,0.297845
28/08/2015 20:30,1.44079E+12,0.0794018,0.928633,0.302897
28/08/2015 20:45,1.44079E+12,0.0890249,0.868489,0.303498
28/08/2015 21:00,1.4408E+12,0.125111,0.916604,0.298566
28/08/2015 21:15,1.4408E+12,0.166009,0.767448,0.286538
28/08/2015 21:30,1.4408E+12,0.139546,0.712116,0.276193
28/08/2015 21:45,1.4408E+12,0.110677,0.654378,0.286658
28/08/2015 22:00,1.4408E+12,0.139546,0.786694,0.307348
28/08/2015 22:15,1.4408E+12,0.134734,0.784288,0.320339
28/08/2015 22:30,1.4408E+12,0.115488,0.880518,0.311798
28/08/2015 22:45,1.4408E+12,0.117894,0.926227,0.309753
28/08/2015 23:00,1.4408E+12,0.1203,0.863678,0.304942
28/08/2015 23:15,1.4408E+12,0.153981,0.846838,0.30422
28/08/2015 23:30,1.4408E+12,0.103459,0.834809,0.306987
28/08/2015 23:45,1.44081E+12,0.13714,0.83962,0.322504
29/08/2015 00:00,1.44081E+12,0.132329,0.856461,0.323105
29/08/2015 00:15,1.44081E+12,0.161198,0.781882,0.333811
29/08/2015 00:30,1.44081E+12,0.1203,0.757825,0.32936
29/08/2015 00:45,1.44081E+12,0.1203,0.837215,0.326594
29/08/2015 01:00,1.44081E+12,0.1203,0.863678,0.306145
29/08/2015 01:15,1.44081E+12,0.127517,0.7891,0.296762
29/08/2015 01:30,1.44081E+12,0.1203,0.72655,0.301333
29/08/2015 01:45,1.44081E+12,0.115488,0.774665,0.289665
29/08/2015 02:00,1.44081E+12,0.144357,0.779477,0.30422
29/08/2015 02:15,1.44081E+12,0.13714,0.781882,0.30434
29/08/2015 02:30,1.44082E+12,0.141952,0.933445,0.32094
29/08/2015 02:45,1.44082E+12,0.13714,1.00562,0.34584
29/08/2015 03:00,1.44082E+12,0.108271,1.13072,0.39179
29/08/2015 03:15,1.44082E+12,0.125111,1.14996,0.415847
29/08/2015 03:30,1.44082E+12,0.134734,1.23897,0.444836
29/08/2015 03:45,1.44082E+12,0.170821,1.14996,0.452415
29/08/2015 04:00,1.44082E+12,0.211719,1.04411,0.445558
29/08/2015 04:15,1.44082E+12,0.202096,1.08982,0.466007
29/08/2015 04:30,1.44082E+12,0.161198,1.1668,0.470698
29/08/2015 04:45,1.44082E+12,0.202096,1.14756,0.471901
29/08/2015 05:00,1.44082E+12,0.194878,1.10425,0.460354
29/08/2015 05:15,1.44083E+12,0.214125,1.10185,0.461677
29/08/2015 05:30,1.44083E+12,0.238182,1.08501,0.468172
29/08/2015 05:45,1.44083E+12,0.197284,1.08741,0.468172
29/08/2015 06:00,1.44083E+12,0.27908,1.08982,0.483689
29/08/2015 06:15,1.44083E+12,0.29592,1.12831,0.483689
29/08/2015 06:30,1.44083E+12,0.230965,1.15718,0.474427
29/08/2015 06:45,1.44083E+12,0.303138,1.13072,0.470338
29/08/2015 07:00,1.44083E+12,0.324789,1.12109,0.475269
29/08/2015 07:15,1.44083E+12,0.264645,1.13553,0.482847
29/08/2015 07:30,1.44083E+12,0.353658,1.07298,0.496801
29/08/2015 07:45,1.44083E+12,0.377716,1.10185,0.505341
29/08/2015 08:00,1.44084E+12,0.351253,1.11388,0.518813
29/08/2015 08:15,1.44084E+12,0.365687,1.16199,0.516287
29/08/2015 08:30,1.44084E+12,0.370499,1.15477,0.523144
29/08/2015 08:45,1.44084E+12,0.360876,1.0802,0.520497
29/08/2015 09:00,1.44084E+12,0.384933,1.07779,0.523625
29/08/2015 09:15,1.44084E+12,0.360876,1.18605,0.553937
29/08/2015 09:30,1.44084E+12,0.370499,1.22213,0.565485
29/08/2015 09:45,1.44084E+12,0.401774,1.27506,0.573183
29/08/2015 10:00,1.44084E+12,0.401774,1.31115,0.584972
29/08/2015 10:15,1.44084E+12,0.416208,1.20289,0.598203
29/08/2015 10:30,1.44084E+12,0.440266,1.18124,0.607586
29/08/2015 10:45,1.44085E+12,0.430643,1.1668,0.600489
29/08/2015 11:00,1.44085E+12,0.430643,1.16921,0.60109
29/08/2015 11:15,1.44085E+12,0.382528,1.22935,0.593031
29/08/2015 11:30,1.44085E+12,0.382528,1.14756,0.58016
29/08/2015 11:45,1.44085E+12,0.404179,1.12831,0.589422
29/08/2015 12:00,1.44085E+12,0.423425,1.0826,0.578356
29/08/2015 12:15,1.44085E+12,0.411397,1.0802,0.57186
29/08/2015 12:30,1.44085E+12,0.418614,1.11388,0.543713
29/08/2015 12:45,1.44085E+12,0.356064,1.06335,0.500891
29/08/2015 13:00,1.44085E+12,0.324789,1.19086,0.481163
29/08/2015 13:15,1.44085E+12,0.310355,1.01043,0.413081
29/08/2015 13:30,1.44086E+12,0.204502,0.909387,0.34199
29/08/2015 13:45,1.44086E+12,0.173227,0.974342,0.303378
29/08/2015 14:00,1.44086E+12,0.117894,0.83962,0.261758
29/08/2015 14:15,1.44086E+12,0.13714,0.810751,0.263563
29/08/2015 14:30,1.44086E+12,0.105865,0.986371,0.27499
29/08/2015 14:45,1.44086E+12,0.146763,0.700087,0.244437
29/08/2015 15:00,1.44086E+12,0.153981,0.524467,0.231085
29/08/2015 15:15,1.44086E+12,0.129923,0.83962,0.271021
29/08/2015 15:30,1.44086E+12,0.129923,0.765042,0.257308
29/08/2015 15:45,1.44086E+12,0.158792,0.793911,0.263202
29/08/2015 16:00,1.44086E+12,0.180444,0.654378,0.251534
29/08/2015 16:15,1.44086E+12,0.170821,0.469135,0.235295
29/08/2015 16:30,1.44087E+12,0.180444,0.242994,0.204502
29/08/2015 16:45,1.44087E+12,0.170821,0.27908,0.20787
29/08/2015 17:00,1.44087E+12,0.175632,0.310355,0.208471
29/08/2015 17:15,1.44087E+12,0.168415,0.317572,0.203178
29/08/2015 17:30,1.44087E+12,0.168415,0.327195,0.206787
29/08/2015 17:45,1.44087E+12,0.168415,0.319978,0.206186
29/08/2015 18:00,1.44087E+12,0.170821,0.305543,0.211358
29/08/2015 18:15,1.44087E+12,0.170821,0.332007,0.218816
29/08/2015 18:30,1.44087E+12,0.170821,0.35847,0.223266
29/08/2015 18:45,1.44087E+12,0.175632,0.353658,0.248046
29/08/2015 19:00,1.44087E+12,0.180444,0.880518,0.293996
29/08/2015 19:15,1.44088E+12,0.149169,0.808346,0.275592
29/08/2015 19:30,1.44088E+12,0.168415,0.411397,0.227356
29/08/2015 19:45,1.44088E+12,0.175632,0.35847,0.236378
29/08/2015 20:00,1.44088E+12,0.173227,0.35847,0.250933
29/08/2015 20:15,1.44088E+12,0.18285,0.72655,0.287139
29/08/2015 20:30,1.44088E+12,0.163604,0.541307,0.252015
29/08/2015 20:45,1.44088E+12,0.151575,0.866084,0.268495
29/08/2015 21:00,1.44088E+12,0.156386,0.632726,0.24143
29/08/2015 21:15,1.44088E+12,0.178038,0.240588,0.201374
29/08/2015 21:30,1.44088E+12,0.178038,0.223748,0.196081
29/08/2015 21:45,1.44088E+12,0.175632,0.223748,0.191871
29/08/2015 22:00,1.44089E+12,0.173227,0.218936,0.190548
29/08/2015 22:15,1.44089E+12,0.170821,0.226153,0.190548
29/08/2015 22:30,1.44089E+12,0.175632,0.223748,0.196923
29/08/2015 22:45,1.44089E+12,0.170821,0.223748,0.193676
29/08/2015 23:00,1.44089E+12,0.173227,0.21653,0.189947
29/08/2015 23:15,1.44089E+12,0.178038,0.214125,0.188263
29/08/2015 23:30,1.44089E+12,0.168415,0.209313,0.184173
29/08/2015 23:45,1.44089E+12,0.166009,0.197284,0.180203
30/08/2015 00:00,1.44089E+12,0.156386,0.190067,0.180203
30/08/2015 00:15,1.44089E+12,0.163604,0.19969,0.186699
30/08/2015 00:30,1.44089E+12,0.178038,0.202096,0.18706
30/08/2015 00:45,1.4409E+12,0.163604,0.192473,0.180684
30/08/2015 01:00,1.4409E+12,0.151575,0.194878,0.175873
30/08/2015 01:15,1.4409E+12,0.156386,0.233371,0.176835
30/08/2015 01:30,1.4409E+12,0.158792,0.197284,0.176354
30/08/2015 01:45,1.4409E+12,0.163604,0.206907,0.179361
30/08/2015 02:00,1.4409E+12,0.168415,0.202096,0.183932
30/08/2015 02:15,1.4409E+12,0.168415,0.214125,0.184654
30/08/2015 02:30,1.4409E+12,0.161198,0.452294,0.223748
30/08/2015 02:45,1.4409E+12,0.226153,0.344035,0.265728
30/08/2015 03:00,1.4409E+12,0.303138,0.387339,0.341389
30/08/2015 03:15,1.4409E+12,0.334412,0.413802,0.378678
30/08/2015 03:30,1.44091E+12,0.384933,0.469135,0.418253
30/08/2015 03:45,1.44091E+12,0.404179,0.582205,0.455422
30/08/2015 04:00,1.44091E+12,0.418614,0.543713,0.457828
30/08/2015 04:15,1.44091E+12,0.394556,0.599045,0.445679
30/08/2015 04:30,1.44091E+12,0.406585,0.601451,0.447242
30/08/2015 04:45,1.44091E+12,0.365687,0.485975,0.437499
30/08/2015 05:00,1.44091E+12,0.380122,0.493192,0.444957
30/08/2015 05:15,1.44091E+12,0.356064,0.526873,0.419456
30/08/2015 05:30,1.44091E+12,0.307949,0.4547,0.394436
30/08/2015 05:45,1.44091E+12,0.303138,0.704898,0.426793
30/08/2015 06:00,1.44091E+12,0.300732,0.572582,0.396361
30/08/2015 06:15,1.44092E+12,0.310355,0.457106,0.36689
30/08/2015 06:30,1.44092E+12,0.29592,0.565365,0.376994
30/08/2015 06:45,1.44092E+12,0.288703,0.599045,0.364484
30/08/2015 07:00,1.44092E+12,0.281486,0.582205,0.352576
30/08/2015 07:15,1.44092E+12,0.252617,0.83962,0.424508
30/08/2015 07:30,1.44092E+12,0.257428,0.55093,0.363642
30/08/2015 07:45,1.44092E+12,0.247805,0.562959,0.34993
30/08/2015 08:00,1.44092E+12,0.240588,0.644755,0.363281
30/08/2015 08:15,1.44092E+12,0.250211,0.548525,0.353658
30/08/2015 08:30,1.44092E+12,0.26224,0.567771,0.353538
30/08/2015 08:45,1.44092E+12,0.271863,0.567771,0.359071
30/08/2015 09:00,1.44093E+12,0.27908,0.543713,0.359913
30/08/2015 09:15,1.44093E+12,0.293515,0.543713,0.384452
30/08/2015 09:30,1.44093E+12,0.298326,0.524467,0.373506
30/08/2015 09:45,1.44093E+12,0.310355,0.529279,0.391669
30/08/2015 10:00,1.44093E+12,0.315166,0.548525,0.413201
30/08/2015 10:15,1.44093E+12,0.324789,0.938256,0.495237
30/08/2015 10:30,1.44093E+12,0.348847,0.601451,0.444957
30/08/2015 10:45,1.44093E+12,0.348847,0.736173,0.481043
30/08/2015 11:00,1.44093E+12,0.387339,0.577394,0.448686
30/08/2015 11:15,1.44093E+12,0.377716,0.690464,0.472984
30/08/2015 11:30,1.44093E+12,0.351253,1.0826,0.567049
30/08/2015 11:45,1.44094E+12,0.356064,0.878112,0.515806
30/08/2015 12:00,1.44094E+12,0.356064,1.04651,0.555621
30/08/2015 12:15,1.44094E+12,0.365687,1.07538,0.556103
30/08/2015 12:30,1.44094E+12,0.37531,1.01283,0.514363
30/08/2015 12:45,1.44094E+12,0.339224,0.849243,0.469977
30/08/2015 13:00,1.44094E+12,0.310355,0.909387,0.435574
30/08/2015 13:15,1.44094E+12,0.276674,0.897358,0.414404
30/08/2015 13:30,1.44094E+12,0.192473,0.7891,0.373386
30/08/2015 13:45,1.44094E+12,0.21653,0.767448,0.339224
30/08/2015 14:00,1.44094E+12,0.153981,0.661595,0.310475
30/08/2015 14:15,1.44094E+12,0.141952,0.750608,0.312279
30/08/2015 14:30,1.44095E+12,0.146763,0.791505,0.300611
30/08/2015 14:45,1.44095E+12,0.187661,0.894953,0.318294
30/08/2015 15:00,1.44095E+12,0.166009,0.959908,0.309392
30/08/2015 15:15,1.44095E+12,0.168415,0.873301,0.294717
30/08/2015 15:30,1.44095E+12,0.144357,0.892547,0.300611
30/08/2015 15:45,1.44095E+12,0.163604,0.702493,0.274148
30/08/2015 16:00,1.44095E+12,0.168415,0.570176,0.265247
30/08/2015 16:15,1.44095E+12,0.180444,0.389745,0.242873
30/08/2015 16:30,1.44095E+12,0.194878,0.738579,0.282448
30/08/2015 16:45,1.44095E+12,0.18285,0.88533,0.30855
30/08/2015 17:00,1.44095E+12,0.132329,0.64716,0.281365
30/08/2015 17:15,1.44095E+12,0.158792,0.733767,0.286778
30/08/2015 17:30,1.44096E+12,0.139546,0.712116,0.282207
30/08/2015 17:45,1.44096E+12,0.166009,0.356064,0.221703
30/08/2015 18:00,1.44096E+12,0.180444,0.223748,0.202216
30/08/2015 18:15,1.44096E+12,0.178038,0.327195,0.217974
30/08/2015 18:30,1.44096E+12,0.192473,0.223748,0.205825
30/08/2015 18:45,1.44096E+12,0.190067,0.481164,0.238302
30/08/2015 19:00,1.44096E+12,0.18285,0.245399,0.205344
30/08/2015 19:15,1.44096E+12,0.18285,0.322384,0.213162
30/08/2015 19:30,1.44096E+12,0.185255,0.211719,0.200652
30/08/2015 19:45,1.44096E+12,0.18285,0.283892,0.210636
30/08/2015 20:00,1.44096E+12,0.18285,0.524467,0.249008
30/08/2015 20:15,1.44097E+12,0.166009,0.599045,0.251173
30/08/2015 20:30,1.44097E+12,0.161198,0.777071,0.269096
30/08/2015 20:45,1.44097E+12,0.180444,0.760231,0.275231
30/08/2015 21:00,1.44097E+12,0.163604,0.579799,0.264525
30/08/2015 21:15,1.44097E+12,0.185255,0.348847,0.244798
30/08/2015 21:30,1.44097E+12,0.170821,0.878112,0.32106
30/08/2015 21:45,1.44097E+12,0.173227,0.721739,0.302656
30/08/2015 22:00,1.44097E+12,0.127517,0.769854,0.311317
30/08/2015 22:15,1.44097E+12,0.127517,0.757825,0.302897
30/08/2015 22:30,1.44097E+12,0.18285,0.37531,0.24985
30/08/2015 22:45,1.44097E+12,0.125111,0.649566,0.29989
30/08/2015 23:00,1.44098E+12,0.18285,0.750608,0.306626
30/08/2015 23:15,1.44098E+12,0.113083,0.801128,0.311197
30/08/2015 23:30,1.44098E+12,0.185255,0.810751,0.317211
30/08/2015 23:45,1.44098E+12,0.149169,0.779477,0.318655
31/08/2015 00:00,1.44098E+12,0.175632,0.851649,0.326954
31/08/2015 00:15,1.44098E+12,0.151575,0.856461,0.330202
31/08/2015 00:30,1.44098E+12,0.170821,0.846838,0.322624
31/08/2015 00:45,1.44098E+12,0.180444,0.856461,0.320098
31/08/2015 01:00,1.44098E+12,0.190067,0.817969,0.318895
31/08/2015 01:15,1.44098E+12,0.18285,0.714521,0.317692
31/08/2015 01:30,1.44098E+12,0.166009,0.678435,0.313362
31/08/2015 01:45,1.44099E+12,0.151575,0.704898,0.326353
31/08/2015 02:00,1.44099E+12,0.134734,0.680841,0.317933
31/08/2015 02:15,1.44099E+12,0.151575,0.685652,0.321542
31/08/2015 02:30,1.44099E+12,0.149169,0.707304,0.328278
31/08/2015 02:45,1.44099E+12,0.187661,0.683247,0.34199
31/08/2015 03:00,1.44099E+12,0.127517,0.676029,0.369176
31/08/2015 03:15,1.44099E+12,0.151575,0.753013,0.432687
31/08/2015 03:30,1.44099E+12,0.202096,0.906981,0.494996
31/08/2015 03:45,1.44099E+12,0.190067,0.870895,0.496921
31/08/2015 04:00,1.44099E+12,0.218936,0.733767,0.472623
31/08/2015 04:15,1.44099E+12,0.310355,0.762636,0.483208
31/08/2015 04:30,1.441E+12,0.245399,0.63032,0.447002
31/08/2015 04:45,1.441E+12,0.238182,0.923822,0.485253
31/08/2015 05:00,1.441E+12,0.276674,0.923822,0.49644
31/08/2015 05:15,1.441E+12,0.269457,0.959908,0.489463
31/08/2015 05:30,1.441E+12,0.247805,0.890141,0.47118
31/08/2015 05:45,1.441E+12,0.305543,0.868489,0.475991
31/08/2015 06:00,1.441E+12,0.267051,0.815563,0.446881
31/08/2015 06:15,1.441E+12,0.288703,0.793911,0.440506
31/08/2015 06:30,1.441E+12,0.310355,0.858866,0.445679
31/08/2015 06:45,1.441E+12,0.336818,0.854055,0.451934
31/08/2015 07:00,1.441E+12,0.334412,0.844432,0.441468
31/08/2015 07:15,1.44101E+12,0.283892,0.849243,0.451573
31/08/2015 07:30,1.44101E+12,0.274269,0.894953,0.465526
31/08/2015 07:45,1.44101E+12,0.329601,1.00081,0.472984
31/08/2015 08:00,1.44101E+12,0.319978,0.957502,0.477314
31/08/2015 08:15,1.44101E+12,0.332007,1.09944,0.483689
31/08/2015 08:30,1.44101E+12,0.334412,1.14034,0.489463
31/08/2015 08:45,1.44101E+12,0.303138,1.08501,0.507627
31/08/2015 09:00,1.44101E+12,0.322384,1.1668,0.52158
31/08/2015 09:15,1.44101E+12,0.344035,1.09222,0.530842
31/08/2015 09:30,1.44101E+12,0.37531,1.08741,0.537458
31/08/2015 09:45,1.44101E+12,0.408991,1.04651,0.558027
31/08/2015 10:00,1.44102E+12,0.396962,1.06576,0.585212
31/08/2015 10:15,1.44102E+12,0.399368,1.17161,0.58437
31/08/2015 10:30,1.44102E+12,0.377716,1.14996,0.588821
31/08/2015 10:45,1.44102E+12,0.348847,1.18364,0.599406
31/08/2015 11:00,1.44102E+12,0.356064,1.22935,0.590505
31/08/2015 11:15,1.44102E+12,0.317572,1.14515,0.593151
31/08/2015 11:30,1.44102E+12,0.346441,1.18124,0.589182
31/08/2015 11:45,1.44102E+12,0.356064,1.1668,0.583648
31/08/2015 12:00,1.44102E+12,0.377716,1.13072,0.584611
31/08/2015 12:15,1.44102E+12,0.353658,1.1644,0.573183
31/08/2015 12:30,1.44102E+12,0.356064,1.11388,0.531444
31/08/2015 12:45,1.44103E+12,0.336818,0.4547,0.398646
31/08/2015 13:00,1.44103E+12,0.293515,0.411397,0.354501
31/08/2015 13:15,1.44103E+12,0.247805,0.548525,0.349448
31/08/2015 13:30,1.44103E+12,0.228559,0.353658,0.281125
31/08/2015 13:45,1.44103E+12,0.223748,0.423425,0.268976
31/08/2015 14:00,1.44103E+12,0.197284,0.53409,0.266329
31/08/2015 14:15,1.44103E+12,0.19969,0.315166,0.234694
31/08/2015 14:30,1.44103E+12,0.19969,0.288703,0.219417
31/08/2015 14:45,1.44103E+12,0.194878,0.389745,0.246482
31/08/2015 15:00,1.44103E+12,0.144357,0.654378,0.276915
31/08/2015 15:15,1.44103E+12,0.173227,0.274269,0.207268
31/08/2015 15:30,1.44104E+12,0.1203,0.72655,0.284012
31/08/2015 15:45,1.44104E+12,0.175632,0.288703,0.223868
31/08/2015 16:00,1.44104E+12,0.125111,0.762636,0.309633
31/08/2015 16:15,1.44104E+12,0.161198,0.88533,0.313001
31/08/2015 16:30,1.44104E+12,0.151575,0.529279,0.271502
31/08/2015 16:45,1.44104E+12,0.110677,0.820374,0.307588
31/08/2015 17:00,1.44104E+12,0.156386,0.716927,0.293514
31/08/2015 17:15,1.44104E+12,0.125111,0.810751,0.301935
31/08/2015 17:30,1.44104E+12,0.170821,0.572582,0.271021
31/08/2015 17:45,1.44104E+12,0.187661,0.740985,0.310836
31/08/2015 18:00,1.44104E+12,0.168415,0.685652,0.296762
31/08/2015 18:15,1.44104E+12,0.190067,0.772259,0.299769
31/08/2015 18:30,1.44105E+12,0.144357,0.654378,0.290868
31/08/2015 18:45,1.44105E+12,0.132329,0.721739,0.295559
31/08/2015 19:00,1.44105E+12,0.149169,0.661595,0.288342
31/08/2015 19:15,1.44105E+12,0.180444,0.664001,0.292312
31/08/2015 19:30,1.44105E+12,0.158792,0.642349,0.286899
31/08/2015 19:45,1.44105E+12,0.168415,0.683247,0.298446
31/08/2015 20:00,1.44105E+12,0.125111,0.688058,0.30013
31/08/2015 20:15,1.44105E+12,0.178038,0.777071,0.312279
31/08/2015 20:30,1.44105E+12,0.173227,0.753013,0.312761
31/08/2015 20:45,1.44105E+12,0.178038,0.70971,0.322744
31/08/2015 21:00,1.44105E+12,0.139546,0.834809,0.314805
31/08/2015 21:15,1.44106E+12,0.161198,0.721739,0.322263
31/08/2015 21:30,1.44106E+12,0.168415,0.784288,0.320579
31/08/2015 22:45,1.44106E+12,0.149169,0.873301,0.322023
31/08/2015 23:15,1.44106E+12,0.129923,0.786694,0.314324
31/08/2015 23:30,1.44106E+12,0.132329,0.803534,0.324188
01/09/2015 00:00,1.44107E+12,0.166009,0.810751,0.327436
01/09/2015 00:15,1.44107E+12,0.132329,0.769854,0.330082
01/09/2015 00:30,1.44107E+12,0.153981,0.74339,0.318655
01/09/2015 00:45,1.44107E+12,0.166009,0.757825,0.327075
01/09/2015 01:00,1.44107E+12,0.158792,0.745796,0.328759
01/09/2015 01:15,1.44107E+12,0.178038,0.777071,0.330443
01/09/2015 01:30,1.44107E+12,0.180444,0.82278,0.336096
01/09/2015 01:45,1.44107E+12,0.161198,0.796317,0.320339
01/09/2015 02:00,1.44107E+12,0.113083,0.767448,0.320339
01/09/2015 02:15,1.44107E+12,0.122706,0.827592,0.334773
01/09/2015 02:30,1.44107E+12,0.163604,0.810751,0.343073
01/09/2015 02:45,1.44108E+12,0.175632,0.897358,0.454459
01/09/2015 03:15,1.44108E+12,0.173227,0.88533,0.480923
01/09/2015 04:15,1.44108E+12,0.192473,0.904576,0.435213
01/09/2015 04:30,1.44108E+12,0.197284,0.931039,0.435093
01/09/2015 04:45,1.44108E+12,0.209313,0.962314,0.445197
01/09/2015 05:00,1.44108E+12,0.214125,0.894953,0.448806
01/09/2015 05:15,1.44108E+12,0.226153,0.897358,0.444716
01/09/2015 05:30,1.44109E+12,0.235776,0.897358,0.459993
01/09/2015 05:45,1.44109E+12,0.240588,1.00081,0.47142
01/09/2015 06:00,1.44109E+12,0.264645,0.983965,0.472864
01/09/2015 06:15,1.44109E+12,0.27908,0.897358,0.460955
01/09/2015 06:30,1.44109E+12,0.329601,0.882924,0.47563
01/09/2015 06:45,1.44109E+12,0.346441,0.906981,0.485373
01/09/2015 07:00,1.44109E+12,0.336818,0.979154,0.476111
01/09/2015 07:15,1.44109E+12,0.339224,0.931039,0.486215
01/09/2015 07:30,1.44109E+12,0.339224,0.943068,0.489463
01/09/2015 08:15,1.4411E+12,0.353658,1.07538,0.514844
01/09/2015 08:45,1.4411E+12,0.346441,1.03689,0.510995
01/09/2015 09:00,1.4411E+12,0.339224,1.04892,0.530241
01/09/2015 09:15,1.4411E+12,0.363282,1.05614,0.526993
01/09/2015 09:30,1.4411E+12,0.365687,1.09463,0.532165
01/09/2015 09:45,1.4411E+12,0.35847,1.11628,0.53842
01/09/2015 10:00,1.4411E+12,0.372905,1.15477,0.567169
01/09/2015 10:15,1.4411E+12,0.363282,1.0802,0.565004
01/09/2015 10:30,1.4411E+12,0.35847,1.17402,0.578596
01/09/2015 10:45,1.4411E+12,0.394556,1.1644,0.580401
01/09/2015 11:00,1.44111E+12,0.394556,1.17402,0.603376
01/09/2015 11:15,1.44111E+12,0.43786,1.15477,0.600489
01/09/2015 11:30,1.44111E+12,0.416208,1.18845,0.611315
01/09/2015 11:45,1.44111E+12,0.433048,1.21251,0.600368
01/09/2015 12:00,1.44111E+12,0.401774,1.25341,0.588219
01/09/2015 12:15,1.44111E+12,0.389745,1.20529,0.561395
01/09/2015 12:30,1.44111E+12,0.401774,1.09704,0.531444
01/09/2015 12:45,1.44111E+12,0.346441,1.06576,0.489223
01/09/2015 13:00,1.44111E+12,0.35847,0.791505,0.438221
01/09/2015 13:15,1.44111E+12,0.307949,0.976748,0.442671
01/09/2015 13:30,1.44111E+12,0.281486,1.02727,0.427515
01/09/2015 13:45,1.44112E+12,0.221342,0.837215,0.363161
01/09/2015 14:00,1.44112E+12,0.153981,0.921416,0.335735
01/09/2015 14:15,1.44112E+12,0.166009,0.762636,0.311197
01/09/2015 14:30,1.44112E+12,0.158792,0.801128,0.305784
01/09/2015 14:45,1.44112E+12,0.192473,0.483569,0.266089
01/09/2015 15:00,1.44112E+12,0.194878,0.425831,0.255143
01/09/2015 15:15,1.44112E+12,0.161198,0.808346,0.324549
01/09/2015 15:30,1.44112E+12,0.180444,0.740985,0.293033
01/09/2015 15:45,1.44112E+12,0.13714,0.791505,0.301453
01/09/2015 16:00,1.44112E+12,0.144357,0.834809,0.29183
01/09/2015 16:15,1.44112E+12,0.187661,0.445077,0.240468
01/09/2015 16:30,1.44113E+12,0.185255,0.514844,0.256947
01/09/2015 16:45,1.44113E+12,0.202096,0.55093,0.277516
01/09/2015 17:00,1.44113E+12,0.161198,0.589422,0.293154
01/09/2015 17:15,1.44113E+12,0.151575,0.750608,0.315166
01/09/2015 17:30,1.44113E+12,0.163604,0.765042,0.304701
01/09/2015 17:45,1.44113E+12,0.192473,0.445077,0.259954
01/09/2015 18:00,1.44113E+12,0.197284,0.769854,0.315407
01/09/2015 18:15,1.44113E+12,0.127517,0.798723,0.323226
01/09/2015 18:30,1.44113E+12,0.19969,0.779477,0.325872
01/09/2015 18:45,1.44113E+12,0.19969,0.411397,0.269698
01/09/2015 19:00,1.44113E+12,0.132329,0.762636,0.314565
01/09/2015 19:15,1.44113E+12,0.18285,0.769854,0.319136
01/09/2015 19:30,1.44114E+12,0.202096,0.676029,0.302055
01/09/2015 19:45,1.44114E+12,0.187661,0.416208,0.267412
01/09/2015 20:00,1.44114E+12,0.180444,0.714521,0.306866
01/09/2015 20:15,1.44114E+12,0.156386,0.50041,0.27475
01/09/2015 20:30,1.44114E+12,0.161198,0.791505,0.307949
01/09/2015 20:45,1.44114E+12,0.187661,0.810751,0.309152
01/09/2015 21:00,1.44114E+12,0.141952,0.829997,0.310956
01/09/2015 21:15,1.44114E+12,0.149169,0.899764,0.330443
01/09/2015 21:30,1.44114E+12,0.175632,0.844432,0.318534
01/09/2015 21:45,1.44114E+12,0.163604,0.926227,0.329721
01/09/2015 22:00,1.44114E+12,0.132329,0.808346,0.328999
01/09/2015 22:15,1.44115E+12,0.146763,0.772259,0.319136
01/09/2015 22:30,1.44115E+12,0.18285,0.779477,0.327917
01/09/2015 22:45,1.44115E+12,0.129923,0.779477,0.324068
01/09/2015 23:00,1.44115E+12,0.161198,0.762636,0.313963
01/09/2015 23:15,1.44115E+12,0.156386,0.514844,0.277035
01/09/2015 23:30,1.44115E+12,0.170821,0.707304,0.305543
01/09/2015 23:45,1.44115E+12,0.166009,0.507627,0.277877
02/09/2015 00:00,1.44115E+12,0.18285,0.724144,0.322384
02/09/2015 00:15,1.44115E+12,0.197284,0.476352,0.296522
02/09/2015 00:30,1.44115E+12,0.146763,0.762636,0.326594
02/09/2015 00:45,1.44115E+12,0.18285,0.745796,0.332367
02/09/2015 01:00,1.44116E+12,0.18285,0.733767,0.342832
02/09/2015 01:15,1.44116E+12,0.146763,0.716927,0.336457
02/09/2015 01:30,1.44116E+12,0.168415,0.714521,0.332849
02/09/2015 01:45,1.44116E+12,0.161198,0.688058,0.314805
02/09/2015 02:00,1.44116E+12,0.151575,0.680841,0.308791
02/09/2015 02:15,1.44116E+12,0.158792,0.733767,0.324308
